,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
runtime,0.5937783,0.14457677,-0.25597218,-0.37504503,-0.29674247,0.13789895,-0.06327815,0.05418014,0.06878964,-0.13726443,-0.39931366,0.090473585,-0.06307634,0.67839456,-0.64327,-0.22470808,0.25338185,0.37199697,0.4263032,-0.044253297,-0.21239057,-0.190533,-0.435155,-0.09974021,0.23109922,1.0891141,-0.6854896,0.30185965,-0.14429562,-0.43564424,-0.42879686,0.34335592,0.42818415,0.6045541,-0.17744063,-0.023745405,0.21552421,0.7217421,-0.35139546,0.82831615,0.09448532,0.6731083,-0.27418745,0.25093633,-0.32982796,0.0037545613,-0.05923701,-0.22545886,0.3393849,0.64801157,-0.3820837,-0.756916,-0.117567345,-0.12547724,0.17901002,-0.05309443,-0.60644174,-0.28193986,0.5934511,-0.38323307,0.13867989,0.93482906,0.09118036,0.29467377,-0.6753036,0.24226163,-0.5513218,-0.59249943,-0.08888199,0.73407096,0.4945903,-0.36241376,-0.20643091,0.54465085,0.06281772,0.09541289,-0.14560957,-0.03162516,-0.0854712,0.016235707,0.034866195,-0.50823444,-0.3284074,0.52985084,0.08086499,0.62723356,-0.33372617,-0.06743369,0.5182081,-0.6198004,-0.65861917,0.63494056,0.7955097,-0.009977184,-0.053094927,-0.029368622,0.38828403,0.5024215,-0.47701722,0.2282554
viewings,-0.6505382,0.61985147,0.0449137,0.02482106,-0.20910731,0.5661327,-0.2386931,0.43897367,0.09024887,0.35967636,-0.23873356,1.3497951,-0.10503832,-0.59786505,-0.23114204,-0.7215364,-0.08210266,-0.03964712,0.17238642,-0.5027263,0.19414455,0.9625139,0.47421706,0.19262637,0.29257903,0.31112045,-0.11060361,0.70163834,0.29418114,-0.27159798,-0.3463347,-0.18136498,-0.32466796,0.86709315,0.3248415,-0.39216074,-0.15297122,-0.8984268,0.095633276,-0.017490322,0.54387283,0.6013327,0.007796117,-0.025290437,0.19263414,0.5524261,-0.91154224,0.3138071,1.3276044,-0.6177784,-0.2562839,-1.067572,0.12166868,0.118307285,0.17459518,-0.1841595,0.05108004,-0.15762477,-0.8915353,1.8785385,1.5270214,0.30418232,-1.497036,0.04006811,0.28241375,-0.15385163,0.75144684,-1.2817619,-0.17343156,-0.0031495402,-0.027226204,-1.1152939,-0.43745503,-0.891503,-0.21352269,-0.197166,-0.37383842,-0.38053998,-0.74913514,-0.995863,-0.40519086,-0.30329192,-0.13196774,-1.1495421,-0.9050468,0.59832776,0.44101837,-0.9170022,0.6899231,-0.094528005,-0.0040975385,0.54512495,1.0205572,-0.1014672,0.0634642,-0.73322165,-0.27676025,0.48113096,1.084045,0.0051730843
competent,1.01078,0.13959713,-0.36276814,-0.42972332,-1.2814076,0.8145594,0.6773603,0.33888054,0.27005243,-0.13051799,-0.70071757,0.44906607,-0.4762582,0.95393986,-0.92959136,-1.0637256,1.0066383,0.10585701,-0.050243355,0.030522062,0.17081457,0.5972251,-0.4139672,0.013982578,-0.2245246,1.2105972,-0.65666074,0.7038892,0.45987192,0.17609352,0.05198454,-0.27759552,0.63610345,0.18921842,0.19933286,-0.54675204,1.1266668,0.4506773,-0.7277155,1.0703515,0.25543475,0.34795612,-0.28115666,0.41564283,-0.43454412,-0.22193404,0.56204826,-0.15149416,0.71248674,0.42115033,-0.54631627,-0.40402943,-0.20926048,0.12535746,0.5708105,-0.72366476,-0.7041553,0.20017438,0.039894924,-0.6555388,0.65889627,0.45891017,-0.35636073,0.5942194,-1.5367682,-0.09871206,-0.5205899,-0.63161886,-0.26620266,0.7945531,0.6830374,-0.54403776,-0.37900957,1.0673453,0.208449,-0.4258026,-0.1460489,-0.18528645,0.18679897,-0.010428553,-0.0727051,-0.6651288,0.0048987214,0.05124316,0.66708976,0.60776144,-0.9656975,-0.32309958,0.4275961,-0.36936343,-0.5879391,0.93398064,0.3660233,-0.5668232,0.64197993,-0.27383268,0.3825649,1.181585,-0.3214684,0.21910527
cgi,0.3534803,0.3089176,-0.07431382,-0.39919162,-0.6841531,-0.06949907,-0.12041621,-0.16103964,0.7111259,0.06200122,-0.61418635,0.21715948,0.053733952,0.51869774,-0.43831453,-0.31425124,0.22664998,-0.27752373,0.41473803,-0.4727945,-0.52152985,-0.9663991,-0.12013213,-0.111437134,-0.06591893,0.826098,-0.32956323,-0.038796134,-0.26941296,-0.36379975,-0.76321054,0.5557344,0.11869858,-0.06101788,-0.056744903,0.39854047,-0.0343739,0.6243446,-0.009672524,0.25794497,-0.06969783,0.7397237,0.15857632,0.001369323,0.05423233,-0.12276049,-0.52454746,0.021366986,0.59826994,0.2117418,0.026362369,-0.3223059,0.3098555,-0.5486166,0.28407878,-0.29627547,-0.41039845,0.21969269,0.63541555,-0.34143737,-0.04974235,0.22567791,-0.20072821,0.77953553,0.42429015,0.40319246,0.010118364,-0.6762968,-0.006618206,0.2667817,0.23136543,-0.17588852,-0.23830356,0.70858943,-0.3434406,0.19277987,0.3130028,-0.016897809,0.18196905,0.08167442,-0.40480885,-0.40967882,0.08960875,0.46517646,0.18930165,0.32209906,-0.5038293,-0.28492823,0.4664046,-0.29822972,-0.29485443,1.0236228,0.0054472876,-0.19444034,-0.30812055,-0.21342795,0.39573053,0.12425684,-0.6495278,0.328867
inexcusable,0.38823035,-0.04240102,-0.24316296,-0.19355845,-1.2746218,0.3399995,0.4812858,0.5617419,0.55348396,0.07546666,-0.23897308,0.3782105,-0.46230593,0.8486511,-0.11296498,-0.6705294,0.61604375,0.43028995,0.2735372,-0.10566644,0.16311505,0.46673816,-0.48436534,0.5453469,-0.05157007,1.0753509,-0.71685106,0.4293921,0.25784883,-0.09014744,0.16397297,0.26383725,0.39882258,0.41157147,-0.31217015,-0.1397935,0.53826517,0.8232487,-0.36086965,0.8917569,0.48323628,0.50562286,0.034668095,-0.10153538,-0.15152359,-0.329781,-0.35836342,-0.6068808,0.8677239,0.31448457,-0.6841345,-0.09116359,-0.03147968,-0.36887798,-0.11768847,-0.10975157,-0.8482363,-0.014566283,0.7204286,-0.58612585,-0.14238156,0.14595479,-0.066107675,0.55588067,-1.168631,0.17488407,-0.56862897,-0.170928,0.013411257,0.6850703,-0.024075277,-0.44059053,-0.2517836,0.93783426,0.14875898,0.57508606,-0.29344425,-0.5284905,0.25237715,-0.0012831449,-0.14720844,-0.58953303,0.22942139,0.030633608,0.36140677,0.8790413,-0.69017404,0.120049484,0.36503085,-0.5496261,-0.48611236,1.2752433,0.33881977,-0.6648683,0.6107572,-0.091017134,-0.06810075,0.70788527,-0.5075829,0.088477895
budget,0.3167885,0.779475,0.34519812,0.22485477,0.0038847544,0.480138,0.24440114,0.24405608,-0.21831101,0.63901335,-0.53392595,0.32637808,0.3267619,0.63887,-0.5457015,-0.26617628,0.30043292,-0.4286717,-0.101977766,-0.43232113,-1.0102217,-0.67873585,0.62632805,-0.08832715,-0.17214033,-0.63106805,-0.48191646,-0.63064975,0.104196765,-0.068957865,-0.06553947,0.17199335,0.44152048,0.23632853,-0.5545794,-0.04860613,0.17706354,-0.05271423,0.2572922,0.23582023,-0.069491506,0.121398024,0.51379734,0.2051198,-0.4859374,0.3325498,-0.27449143,0.0018280576,0.20821613,-0.1475018,-0.20077918,-0.5315065,0.23402247,-0.37171972,0.27864292,0.44531047,-0.6257688,0.18920444,0.6107619,-0.109344885,-0.16011432,-0.4864321,-0.49297068,0.24211963,0.11709972,0.16942284,0.1878704,-0.17242227,-0.14392814,-0.41661116,-7.804114e-05,-0.26915967,0.19442196,0.30332795,-0.080700174,-0.099435896,0.36595204,0.0328545,0.36414963,-0.060691204,-0.44263425,-0.16948354,0.1925507,0.46577552,0.8877211,0.35604355,-0.5075443,-0.7540547,-0.020487275,0.0361067,-0.6677674,0.70760643,-0.38082495,-0.031174576,0.043758076,-0.08391395,0.4287526,0.19051626,-0.53509605,0.2210566
immaculate,-0.21178389,0.4756068,-0.10651231,0.89670515,-0.21170196,0.6340464,0.37802646,1.1117978,-0.015252832,-0.04568707,0.1775136,0.7981469,0.015408056,0.075195976,-1.0252619,0.75800544,-0.37428886,0.27742448,-0.06331457,0.22512622,0.7961742,0.218717,-0.32814676,-0.090265386,-0.22803687,0.5960451,-0.15556252,-0.12959659,-0.5035714,-0.5365882,-0.5918433,-0.59437484,0.19788964,0.10932957,0.23841476,-0.18178816,-0.33763587,-0.6521474,-0.8517232,-0.08230577,0.9144694,0.4199277,0.65638185,-0.6785856,0.03567144,0.029502869,0.035426974,0.20360458,0.8911254,-0.5935536,-0.3659305,-0.4421591,0.23628584,-0.4746038,-0.10055366,0.55044293,0.46606192,0.65340906,-0.17155144,-0.35539055,-0.10377518,0.4618935,-0.23012765,-0.07366024,0.15084916,-0.067855254,0.2947846,-1.0680438,-0.6402352,-0.33526093,0.21412395,0.46636954,0.07563036,0.36041516,0.23819973,-0.3251519,-0.48379865,-0.43565091,-0.18223676,-1.1816145,-0.19153258,-0.28575116,-0.3071373,0.09050377,-0.33708954,0.12114284,-0.039633553,-0.23795892,0.089435786,0.55755144,-0.28743732,0.6966214,0.3201318,-0.25165778,0.99221754,0.042934522,-0.22152747,-0.57266283,-0.0032410885,-0.071790814
throughout,0.44629163,0.5424836,-1.4000987,0.41863468,-0.17326032,0.14398664,-0.14541201,0.57151467,0.083041854,-0.11931321,-0.015296822,0.03315579,-0.17668618,-0.05091691,-0.76818633,0.10215151,0.024649147,-0.053378247,0.18527365,0.34909362,0.06289315,0.30373004,-0.07646815,0.16503194,0.42851976,-0.11152513,-0.08680087,0.30324212,-0.5950308,-0.3072684,0.09503445,-0.3180282,-0.3761534,0.07842232,-0.7512076,0.15426986,0.2784744,-0.6301448,0.4277787,0.31632563,-0.15706672,-0.051170256,0.51468205,-0.35316983,-0.11830469,-0.29433382,-0.10157678,0.7919426,0.4939119,-0.8715277,0.3019861,-0.6146055,0.623479,0.055467017,-0.3871162,0.22115056,0.09227332,0.5196452,0.060164325,0.09626432,-0.24717502,0.2102734,-0.17403834,-0.25688702,0.3989928,0.5016628,0.55889404,-0.20604451,-0.51265424,0.054236412,0.21897615,-0.13665563,0.08978783,-0.73938614,-0.4445716,0.68962175,-0.008806778,-0.06434715,0.1090509,0.30056074,-0.25197586,-0.43139002,-0.57144296,0.5424437,-0.6094874,0.2666657,-0.30105844,-0.17198962,-0.1418858,0.17555137,-0.13937667,0.74839026,-0.09747522,-0.13345733,0.034551874,-0.509691,-0.072978266,-0.13059288,0.3058046,-0.083423056
poor,0.43997464,0.43293512,-0.42152268,0.2529362,-0.618734,0.24913125,0.2518589,0.057012517,0.3134086,0.07566292,-0.5589064,-0.15537508,0.4210901,0.40065047,-0.61856747,-0.8930184,0.25997064,-0.79050976,-0.21929471,-0.7098767,-0.5492119,-1.0846791,0.66996855,0.17997764,-0.5416538,-0.018522903,-0.41486442,-0.2695822,0.0098546585,-0.49409688,-0.68776536,0.6188974,0.58212954,-0.027855916,0.07182963,0.39131474,0.44512886,0.16983715,-0.06556295,0.12895006,-0.2435583,0.14633717,0.70320123,0.27405882,-0.23416452,0.20318305,-0.3626694,0.04225058,0.9417748,-0.35904598,-0.3951503,-0.031344723,0.19422008,-1.0609243,0.66128165,0.07875951,-0.7604532,0.4450255,0.35173807,-0.485761,-0.32974526,-0.0016364693,-0.9194395,0.88770837,-0.14868556,-0.017822538,-0.8034822,-0.53137535,-0.103863716,0.09992936,0.060125068,0.0071909954,-0.11931736,0.48316458,0.072617285,0.17019525,0.08533483,0.18617825,0.41333035,-0.40675566,-0.33786514,-0.43770108,0.18759494,0.5754696,0.5022014,0.26150918,-0.22937559,-0.6823455,0.48483893,0.077465914,-0.22232954,0.86609024,-0.47977525,-0.33592153,-0.4820214,0.01675332,0.22872828,0.29206306,-0.15919667,0.5013414
alarming,0.051105756,0.27293006,-0.68820864,0.2395725,-0.089875884,0.5370145,0.27087638,0.397639,-0.22261354,0.5189762,-0.22514784,0.7926832,0.68289834,-0.0030159084,-0.19447637,0.09325634,0.17724264,-0.7126832,-0.42456204,0.15154903,-0.06378829,-0.42000613,0.039721083,0.12723088,0.7324126,0.37708884,-0.93577105,-0.67102253,0.17388748,0.15479627,-0.06947487,1.0728236,-0.017894987,-0.026866231,-0.24481653,-0.45005846,0.88340014,0.3061913,0.4195645,0.40490475,0.053967245,0.28226292,1.2480825,-0.06644862,-0.11262506,-0.20477566,-0.243858,0.1774422,0.38720396,-0.00780427,-0.39200893,-0.20437828,-0.048383344,-0.06519715,0.44982857,-0.32676613,-0.857945,-0.24425885,0.6128375,-0.5145356,0.051248938,-0.6123516,0.0055788043,0.011952228,-0.25005773,0.46107614,-0.049352277,-0.20935003,-0.473606,-0.5800662,0.29183823,0.09002629,-0.041985027,-0.41755208,0.18647456,-0.32624388,-0.14978671,-0.28936577,0.020330997,-0.4349447,0.34118357,0.20141158,-0.07140748,1.0022237,0.3565552,0.10923829,-0.111124255,-0.09958184,-0.21031882,-0.6621177,-0.7959874,0.5485882,-0.17134356,-0.2924221,0.10837644,-0.6543578,-0.008545287,-0.3596241,-0.039644334,-0.093324825
frequency,0.07510398,0.29649702,-0.30527347,-0.011898232,0.03131644,0.48435804,0.5162835,0.3313317,-0.26473668,1.0826235,-0.28881273,0.2799135,0.3655944,0.052419495,-0.28215143,0.14607418,0.37895513,-0.62351173,-0.40622762,-0.38016823,-0.29940403,-0.31100905,-0.20733811,-0.029254306,-0.02196209,0.021709252,-0.40067247,-0.477234,0.3864322,-0.036821585,-0.027452525,0.73349446,0.37929317,0.2320728,-0.43807507,0.04580359,0.31299424,-0.07525672,0.5157958,0.58817285,0.006791085,0.48673818,0.82575524,-0.06365551,-0.74355745,0.1418666,-0.38550353,-0.08433019,0.067782916,-0.039473407,-0.48030883,-0.7699825,-0.12597817,-0.099773936,-0.008680418,-0.03114876,-0.82804906,-0.62100023,0.07358945,-0.8111068,0.5581527,-0.69028044,-0.13507532,0.07535788,-0.118350595,0.7014411,-0.053731065,-0.17156965,-0.8629546,-0.4694633,-0.43323627,0.23183936,-0.24217062,-0.05706061,0.05303057,-0.05929786,0.27827966,-0.41380247,-0.09379795,-0.1802443,0.11611758,0.25833657,-0.35179046,0.98350626,0.57760227,0.40252778,-0.08374105,-0.40443492,-0.025249887,-0.12531488,-0.481853,0.7192852,-0.17175747,0.014666131,0.15959659,-0.5530827,-0.048194703,0.04101304,-0.17546357,0.06540607
subplots,0.39264247,0.009258292,-0.10905868,-0.14579788,-0.52471733,-0.07000592,0.38773003,0.40808895,-0.19115089,0.31855437,-0.45887324,0.12675828,0.10267026,0.2554149,-0.16217951,0.08164099,0.36362645,-0.27229002,0.21538351,-0.18196955,0.103091605,-0.46754262,-0.0025539068,0.123187385,0.5079643,1.1853008,-0.36667293,0.09763251,0.2932258,-0.094391786,0.26498073,0.85105854,-0.32295334,-0.13247482,0.038598113,-0.20177695,0.3709083,0.69938445,0.28848785,0.2936591,0.3660393,0.84700376,0.40915006,0.15369415,-0.20672204,-0.33025625,-0.68999326,-0.27548194,0.7303378,0.34048647,0.18895802,-0.29984865,0.04246455,-0.06946984,0.3529041,-0.62039024,-0.049324673,-0.23632115,0.13301368,-0.5792151,0.34355,-0.036847174,-0.19442259,0.36942804,0.18692052,0.052893393,-0.21517675,-0.109814785,-0.8449443,-0.083794266,0.086570434,0.1910074,-0.679438,0.3976614,-0.045698185,0.36358476,0.047360487,-0.24375053,-0.16300263,0.37043187,-0.12682022,0.04252669,-0.113031395,0.9703718,-0.18392964,0.20617881,-0.16127908,0.082732916,0.34762996,-0.62239385,-0.35902062,0.8221213,0.10681224,-0.14825396,0.09002531,-0.5663505,-0.1420087,0.1781128,-0.19364274,-0.43479767
collapses,0.4403658,-0.16326503,-0.05486015,0.06542875,-0.9711942,-1.1413413,0.26275706,0.30559394,-0.033498947,-0.16924408,-0.31123546,0.7787003,-0.39965764,0.116295695,-0.22670418,-0.41860518,0.18105046,-0.6198655,0.36067653,0.30571795,-0.40511587,0.38592046,0.069220304,1.2688117,-0.2968447,0.15732141,0.023352182,-0.01950792,0.100346245,-0.27095696,-0.0951757,0.3331548,0.27730992,-0.12762465,-0.028216086,0.08969519,0.7275339,0.31939223,-0.022031525,0.41684383,0.34183908,0.44294116,0.89519453,0.9374818,0.19413072,0.095361084,-0.07309115,0.005823896,0.23632285,0.13442214,-0.23894927,-0.31528184,-0.37504527,0.3048805,0.41999748,-0.3258364,-0.99721986,0.28327245,0.13924356,-0.77607155,0.17475942,0.44303352,-0.2693491,0.3566415,-0.48500922,0.24008407,-0.26763204,-0.7349049,0.11300001,0.046612546,-0.09885905,-1.0699674,-0.58066636,0.29779154,-0.36611143,-0.1710592,0.022932595,0.7082459,-0.0018214006,-0.57499534,0.018564805,0.23754612,0.1927206,0.5536644,-0.11150298,0.171614,0.35998935,-0.67420596,-0.08272191,0.22673671,-0.04707822,1.1899457,0.45952505,-0.93011785,0.18188518,-1.0033652,0.06235953,1.7058257,-0.662653,-0.63354695
introduced,0.34221423,0.15369637,-0.3965863,-0.15366454,-0.47497615,0.1926743,0.22547187,0.6186229,-0.14120406,0.23001349,-0.5789293,0.2582903,0.08952315,0.00059446454,0.20210192,0.2089776,0.010435299,-0.84884477,-0.6235269,-0.018325543,0.045197032,-0.1067828,0.048416972,0.31147814,0.020448335,0.8409151,-0.36754975,-0.13601005,0.7149646,0.55379415,-0.3118243,0.6990116,-0.131579,-0.5201178,0.18820524,-0.14951484,0.8944277,0.30572128,0.5549109,0.32988966,-0.54251736,0.56400377,0.5993132,0.2996249,-0.03488564,-0.12414688,-0.27943143,0.1457759,0.89676404,0.21496382,-0.42340994,-0.32044563,-0.112965986,0.11748267,0.17767759,-0.4685965,-0.61528724,-0.37952438,0.0046636625,-0.8058388,0.52626383,0.29403585,-0.35778356,0.30824512,-0.24279404,-0.17560816,-0.06891336,0.111644566,-1.1792651,-0.057970963,0.032151423,0.45327252,-0.029422997,0.3618949,-0.41311693,-0.26698205,0.23773347,-0.1435937,0.082478724,-0.19866522,0.18815386,0.19994725,-0.16904558,0.90471786,-0.10901161,-0.23038639,-0.1491623,-0.41464442,0.03019663,-0.4507239,-0.73864996,0.82806706,0.19817805,-0.16439393,-0.17070599,-0.91358244,-0.18860902,0.20809737,0.33843717,-0.1818655
convolution,0.2645496,0.55968,0.09673086,0.5663917,-0.07417455,-0.569425,0.21532077,0.6135778,0.36796367,0.82168406,-0.8168243,1.0513631,0.22216599,0.37503293,-0.57154834,-0.085837975,-0.24336162,-0.32027912,0.22741051,0.3106136,-0.745273,-0.20992693,0.45208925,0.40510872,0.2735242,-0.57736814,0.40068585,-0.11566306,0.48591018,-0.37522143,-0.23672709,0.43396688,0.18992276,0.28901806,-0.6040118,-0.18802088,0.8566658,-0.1388575,0.3027009,-0.09549046,0.19795384,0.11317376,0.16469355,-0.45744494,-0.4574227,0.43861264,0.12351241,0.0015169978,-0.4235811,0.121079564,-0.2265456,-0.9649577,-0.59923583,0.49229884,0.91163534,0.12824945,-1.1007273,-0.5915092,0.19762403,-0.15904176,-0.36090076,-0.6039482,-0.6275301,-0.24559097,0.053663563,0.54449606,0.30115733,-0.0031482782,-0.13419242,-0.61189425,-0.5233095,0.05492197,0.5641622,0.19544703,-0.08968853,0.068614006,0.17604767,0.18057717,0.013155171,-0.030268196,-0.15968719,0.33839864,-0.038908612,0.4196536,0.47260755,0.8625628,-0.31062347,-0.5558596,-0.821266,-0.27494192,-0.7668957,0.6707378,-0.38627818,-0.2081432,0.93756837,-0.04699289,-0.14333785,0.7374411,-0.188802,-0.062136855
breathtaking,-0.60590816,1.2494165,0.30538186,0.15932256,-0.5228423,0.22570536,-0.049616154,0.11700576,0.25618735,-0.24021581,-0.8883226,0.31796968,0.005709408,0.27810186,-0.51528287,-0.6706441,0.10247854,-0.46077573,-0.10478489,-0.54857963,-0.5981184,0.02820862,0.80020356,-0.44291607,-0.90435433,0.2744172,-0.70389223,-0.13648136,-0.9069634,0.16679525,-0.9565093,0.03301894,-0.7648358,0.6369366,0.1705451,-0.12029862,0.61058277,-1.3296795,-0.70608824,0.08023768,0.17647612,1.1463107,0.06887218,0.21199594,0.5356134,0.4435151,-0.50611037,0.34524474,0.56018996,-0.33204067,-0.46980453,-0.95775044,1.0028659,-0.5019511,-0.23325361,-0.03159592,0.06378244,0.42654818,-0.11975628,-0.034999292,-0.5276168,0.37841612,-0.5114309,0.3321764,-0.20342574,-0.16360313,0.49067107,-0.76025194,-0.7055981,0.2517161,0.20923525,-0.6371076,0.016657734,0.3420898,0.22455925,-0.7874154,0.047168504,-0.2989763,-0.28472897,0.3594502,-1.0607115,0.2078428,-0.3395147,-0.68045336,-0.0015436318,-0.43766874,-0.27686992,-0.342075,-0.22860776,0.7062976,-0.26745453,0.64072263,0.15769885,-0.62338215,0.5246467,0.014191348,0.20040964,-0.16526593,-0.41294134,0.42939007
intelligence,0.16835909,0.23808287,-1.227689,0.3433819,-0.17329802,0.06709568,0.34643212,0.6685505,-0.15301786,-0.103029184,-0.2893355,0.18664376,-0.19180144,0.061651815,-0.83304363,0.6523803,-0.09271346,-0.15540184,-0.20535661,0.3614944,0.25956774,0.08258167,0.0931225,0.25351337,0.53607756,-0.083793044,-0.14785467,-0.08212904,-0.91262525,0.004881162,-0.20482454,-0.4175205,-0.22758496,-0.11702438,-0.38428575,0.12137636,0.47224003,-0.6784187,0.093197465,0.15158038,0.21494696,0.2629856,0.75209194,-0.27089527,-0.580878,-0.35547256,-0.36089924,0.571801,0.56147045,-0.60916823,0.5534072,-0.24046682,0.69566023,0.6624753,-0.4823108,0.0752706,0.27673835,0.71777105,0.41263878,0.3630622,0.13902883,-0.089974545,0.09673011,-0.037507232,0.7880742,0.18771851,0.25307158,-0.21095522,-0.42121536,-0.13480893,0.23448032,0.038006652,0.11560171,-0.35823748,-0.1184106,-0.52298015,0.3372088,-0.07193625,0.16942532,0.013477006,0.14736098,-0.67165506,-0.6457452,0.064253815,-0.3987024,0.26168555,0.21253851,-0.65018356,-0.2725345,0.2388673,-0.021709794,0.51179916,0.060225833,-0.17859143,0.28685024,-0.8874047,0.41508317,-0.15467998,0.7675745,-0.41327372
abandoned,0.13445076,0.07175132,-0.74127465,0.2786143,-0.15028407,0.020403353,0.2348044,0.40121812,-0.6108199,0.6605572,-0.31680447,0.13521789,0.60889006,-0.08604486,0.17591852,-0.3285049,0.2834335,-1.0898759,-0.47337985,-0.36892954,0.16806333,-0.44465604,-0.038199343,0.28026432,0.38550538,0.5396517,-0.52387065,-0.08451598,0.30298445,0.20938146,-0.22556834,1.0760903,0.016284138,0.07642011,0.031380057,-0.13629168,0.75539917,-0.09880184,0.2902222,0.21646988,0.31108359,0.2669165,1.0289427,0.10549155,-0.5052639,-0.18989706,-0.075911984,-0.020755531,0.9444391,-0.22083078,-0.27102926,-0.37509295,-0.36507347,-0.049236912,0.3175525,-0.570822,-0.6714906,-0.40103862,0.21239735,-1.1390764,0.51438105,-0.13675033,-0.38739228,0.22300157,-0.15418628,-0.17317781,-0.436323,-0.028268225,-1.0190451,-0.21916196,-0.030273486,0.46585357,-0.33913186,0.09036692,0.33078012,0.16285211,-0.04587386,-0.21890287,-0.13883816,-0.56298685,-0.076862,-0.21602245,-0.13182451,1.5402455,-0.0067112916,0.067348436,0.13407555,-0.11872428,0.11671299,-0.12561902,-0.40520728,0.5884762,-0.24920197,-0.43244874,-0.16888548,-0.34768963,-0.105074726,-0.47293854,0.054932747,0.32356375
manages,-0.59827065,0.28912747,0.321677,0.01989985,-0.52001005,0.24756326,0.1701775,0.23387057,-0.30811268,-0.17425805,0.12338083,0.4694908,-0.029974792,0.06890538,-0.4715918,-0.3553475,-0.33409142,0.3887791,0.25423682,-0.47037342,0.6975959,0.21110976,0.5823182,-0.510087,0.10345286,0.5425684,-0.779249,0.45047387,-0.5403137,-0.33600742,-0.10943064,0.021407561,-0.4342009,0.16534117,-0.105346255,0.38654533,0.030558435,-0.3843423,0.3826309,0.3276231,0.35089493,-0.07994315,0.35034245,0.01159777,0.5341435,0.42516348,-0.36406127,0.1318213,0.3630448,-0.5084523,0.3220135,-0.77720463,0.31158572,0.3617179,0.36834845,-0.57020015,-0.055525955,-0.8160563,-0.297239,1.0700365,-0.34239492,0.5882828,-0.31255674,-0.3840994,0.27132818,-0.28536922,0.075713694,-0.47724584,-0.41573972,0.22618027,-0.4025983,-0.2223309,-0.15706082,-0.4742609,-0.021790583,-0.6868357,-0.02544235,-0.4662035,-0.17260282,0.24807647,-0.12557954,-0.7283823,-0.045905914,0.5296842,-0.5120744,0.16482623,0.4019329,-0.13582207,0.46489814,0.3211911,-0.56162786,0.22103114,0.20385996,-0.43528914,0.4140733,-0.669854,0.29431757,0.29197925,0.5550319,0.112553835
